pos@lam1954m	@lam1954m	00:00:30.144	00:00:30.946	VERB
pos@lam1954m	@lam1954m	00:00:30.946	00:00:31.123	PUNCT
pos@lam1954m	@lam1954m	00:00:31.123	00:00:31.301	PART
pos@lam1954m	@lam1954m	00:00:31.301	00:00:31.742	ADJ
pos@lam1954m	@lam1954m	00:00:31.742	00:00:32.008	NOUN
pos@lam1954m	@lam1954m	00:00:32.008	00:00:32.050	PUNCT
pos@lam1954m	@lam1954m	00:00:32.050	00:00:32.070	PUNCT
pos@lam1954m	@lam1954m	00:00:32.920	00:00:33.109	PART
pos@lam1954m	@lam1954m	00:00:33.109	00:00:33.169	PUNCT
pos@lam1954m	@lam1954m	00:00:33.169	00:00:33.598	ADV
pos@lam1954m	@lam1954m	00:00:33.598	00:00:33.967	ADP
pos@lam1954m	@lam1954m	00:00:33.967	00:00:34.598	ADJ
pos@lam1954m	@lam1954m	00:00:34.598	00:00:35.046	NOUN
pos@lam1954m	@lam1954m	00:00:35.046	00:00:35.094	PUNCT
pos@lam1954m	@lam1954m	00:00:35.094	00:00:35.120	PUNCT
pos@lam1954m	@lam1954m	00:00:35.520	00:00:36.010	ADV
pos@lam1954m	@lam1954m	00:00:36.010	00:00:36.193	ADP
pos@lam1954m	@lam1954m	00:00:36.193	00:00:37.017	NOUN
pos@lam1954m	@lam1954m	00:00:37.017	00:00:37.138	CONJ
pos@lam1954m	@lam1954m	00:00:37.138	00:00:37.465	ADP
pos@lam1954m	@lam1954m	00:00:37.465	00:00:37.982	NOUN
pos@lam1954m	@lam1954m	00:00:37.982	00:00:38.350	DET
pos@lam1954m	@lam1954m	00:00:38.350	00:00:38.413	PRON
pos@lam1954m	@lam1954m	00:00:38.413	00:00:38.893	NOUN
pos@lam1954m	@lam1954m	00:00:38.893	00:00:39.350	VERB
pos@lam1954m	@lam1954m	00:00:39.350	00:00:39.389	PUNCT
pos@lam1954m	@lam1954m	00:00:39.389	00:00:39.417	PUNCT
pos@lam1954m	@lam1954m	00:00:39.980	00:00:40.201	ADP
pos@lam1954m	@lam1954m	00:00:40.201	00:00:40.516	CONJ
pos@lam1954m	@lam1954m	00:00:40.516	00:00:40.689	PRON
pos@lam1954m	@lam1954m	00:00:40.689	00:00:40.880	ADV
pos@lam1954m	@lam1954m	00:00:40.880	00:00:40.944	PUNCT
pos@lam1954m	@lam1954m	00:00:40.944	00:00:41.097	PRON
pos@lam1954m	@lam1954m	00:00:41.097	00:00:41.154	ADP
pos@lam1954m	@lam1954m	00:00:41.154	00:00:41.450	PRON
pos@lam1954m	@lam1954m	00:00:41.450	00:00:41.572	PUNCT
pos@lam1954m	@lam1954m	00:00:41.572	00:00:41.656	INTJ
pos@lam1954m	@lam1954m	00:00:41.656	00:00:41.757	PUNCT
pos@lam1954m	@lam1954m	00:00:41.757	00:00:42.221	VERB
pos@lam1954m	@lam1954m	00:00:42.221	00:00:42.698	VERB
pos@lam1954m	@lam1954m	00:00:42.698	00:00:42.728	PUNCT
pos@lam1954m	@lam1954m	00:00:42.728	00:00:42.760	PUNCT
pos@lam1954m	@lam1954m	00:00:43.540	00:00:44.025	INTJ
pos@lam1954m	@lam1954m	00:00:44.025	00:00:44.048	PUNCT
pos@lam1954m	@lam1954m	00:00:44.048	00:00:44.081	PUNCT
pos@lam1954m	@lam1954m	00:00:44.110	00:00:44.878	NOUN
pos@lam1954m	@lam1954m	00:00:44.878	00:00:45.537	CONJ
pos@lam1954m	@lam1954m	00:00:45.537	00:00:45.654	PUNCT
pos@lam1954m	@lam1954m	00:00:45.654	00:00:46.062	INTJ
pos@lam1954m	@lam1954m	00:00:46.062	00:00:46.349	PUNCT
pos@lam1954m	@lam1954m	00:00:46.349	00:00:46.646	VERB
pos@lam1954m	@lam1954m	00:00:46.646	00:00:46.929	NOUN
pos@lam1954m	@lam1954m	00:00:46.929	00:00:47.258	PRON
pos@lam1954m	@lam1954m	00:00:47.258	00:00:47.594	NOUN
pos@lam1954m	@lam1954m	00:00:47.594	00:00:47.961	PRON
pos@lam1954m	@lam1954m	00:00:47.961	00:00:48.596	ADJ
pos@lam1954m	@lam1954m	00:00:48.596	00:00:49.273	NOUN
pos@lam1954m	@lam1954m	00:00:49.273	00:00:49.432	PUNCT
pos@lam1954m	@lam1954m	00:00:49.432	00:00:49.604	PRON
pos@lam1954m	@lam1954m	00:00:49.604	00:00:49.830	PART
pos@lam1954m	@lam1954m	00:00:49.830	00:00:50.282	NOUN
pos@lam1954m	@lam1954m	00:00:50.282	00:00:50.313	PUNCT
pos@lam1954m	@lam1954m	00:00:50.313	00:00:50.338	PUNCT
pos@lam1954m	@lam1954m	00:00:50.338	00:00:50.370	PUNCT
pos@lam1954m	@lam1954m	00:00:51.050	00:00:51.125	CONJ
pos@lam1954m	@lam1954m	00:00:51.125	00:00:51.333	PART
pos@lam1954m	@lam1954m	00:00:51.333	00:00:51.940	ADJ
pos@lam1954m	@lam1954m	00:00:51.940	00:00:52.461	NOUN
pos@lam1954m	@lam1954m	00:00:52.461	00:00:52.497	PUNCT
pos@lam1954m	@lam1954m	00:00:52.497	00:00:52.520	PUNCT
pos@lam1954m	@lam1954m	00:00:52.780	00:00:53.012	PRON
pos@lam1954m	@lam1954m	00:00:53.012	00:00:53.316	PART
pos@lam1954m	@lam1954m	00:00:53.316	00:00:53.906	ADJ
pos@lam1954m	@lam1954m	00:00:53.906	00:00:54.346	NOUN
pos@lam1954m	@lam1954m	00:00:54.346	00:00:55.080	ADJ
pos@lam1954m	@lam1954m	00:00:55.080	00:00:55.504	NOUN
pos@lam1954m	@lam1954m	00:00:55.504	00:00:55.526	PUNCT
pos@lam1954m	@lam1954m	00:00:55.526	00:00:55.550	PUNCT
pos@lam1954m	@lam1954m	00:00:56.180	00:00:56.820	DET
pos@lam1954m	@lam1954m	00:00:56.820	00:00:56.953	PUNCT
pos@lam1954m	@lam1954m	00:00:56.953	00:00:57.192	ADP
pos@lam1954m	@lam1954m	00:00:57.192	00:00:57.661	NOUN
pos@lam1954m	@lam1954m	00:00:57.661	00:00:57.960	PRON
pos@lam1954m	@lam1954m	00:00:57.960	00:00:58.600	ADJ
pos@lam1954m	@lam1954m	00:00:58.600	00:00:58.986	NOUN
pos@lam1954m	@lam1954m	00:00:58.986	00:00:59.588	VERB
pos@lam1954m	@lam1954m	00:00:59.588	00:00:59.620	PUNCT
pos@lam1954m	@lam1954m	00:00:59.620	00:00:59.640	PUNCT
pos@lam1954m	@lam1954m	00:01:00.310	00:01:00.626	INTJ
pos@lam1954m	@lam1954m	00:01:00.626	00:01:00.785	PRON
pos@lam1954m	@lam1954m	00:01:00.785	00:01:01.289	PRON
pos@lam1954m	@lam1954m	00:01:01.289	00:01:01.794	ADJ
pos@lam1954m	@lam1954m	00:01:01.794	00:01:02.373	NOUN
pos@lam1954m	@lam1954m	00:01:02.373	00:01:02.568	PUNCT
pos@lam1954m	@lam1954m	00:01:02.568	00:01:02.890	DET
pos@lam1954m	@lam1954m	00:01:02.890	00:01:03.762	VERB
pos@lam1954m	@lam1954m	00:01:03.762	00:01:04.218	NOUN
pos@lam1954m	@lam1954m	00:01:04.218	00:01:04.461	VERB
pos@lam1954m	@lam1954m	00:01:04.461	00:01:04.817	ADV
pos@lam1954m	@lam1954m	00:01:04.817	00:01:04.844	PUNCT
pos@lam1954m	@lam1954m	00:01:04.844	00:01:04.870	PUNCT
pos@lam1954m	@lam1954m	00:01:05.740	00:01:06.062	INTJ
pos@lam1954m	@lam1954m	00:01:06.062	00:01:06.090	PUNCT
pos@lam1954m	@lam1954m	00:01:06.090	00:01:06.110	PUNCT
pos@lam1954m	@lam1954m	00:01:06.860	00:01:07.285	ADV
pos@lam1954m	@lam1954m	00:01:07.285	00:01:07.364	ADP
pos@lam1954m	@lam1954m	00:01:07.364	00:01:07.718	NOUN
pos@lam1954m	@lam1954m	00:01:07.718	00:01:07.996	CONJ
pos@lam1954m	@lam1954m	00:01:07.996	00:01:08.326	ADV
pos@lam1954m	@lam1954m	00:01:08.326	00:01:08.349	PUNCT
pos@lam1954m	@lam1954m	00:01:08.349	00:01:08.370	PUNCT
pos@lam1954m	@lam1954m	00:01:08.730	00:01:09.454	VERB
pos@lam1954m	@lam1954m	00:01:09.454	00:01:09.502	ADP
pos@lam1954m	@lam1954m	00:01:09.502	00:01:10.053	NOUN
pos@lam1954m	@lam1954m	00:01:10.053	00:01:10.076	PUNCT
pos@lam1954m	@lam1954m	00:01:10.076	00:01:10.108	PUNCT
pos@lam1954m	@lam1954m	00:01:10.108	00:01:10.267	CONJ
pos@lam1954m	@lam1954m	00:01:10.267	00:01:10.756	ADJ
pos@lam1954m	@lam1954m	00:01:10.756	00:01:11.157	NOUN
pos@lam1954m	@lam1954m	00:01:11.157	00:01:11.233	PUNCT
pos@lam1954m	@lam1954m	00:01:11.233	00:01:11.453	INTJ
pos@lam1954m	@lam1954m	00:01:11.453	00:01:11.902	DET
pos@lam1954m	@lam1954m	00:01:11.902	00:01:12.381	ADJ
pos@lam1954m	@lam1954m	00:01:12.381	00:01:13.085	NOUN
pos@lam1954m	@lam1954m	00:01:13.085	00:01:13.197	PUNCT
pos@lam1954m	@lam1954m	00:01:13.197	00:01:13.708	ADJ
pos@lam1954m	@lam1954m	00:01:13.708	00:01:14.342	CONJ
pos@lam1954m	@lam1954m	00:01:14.342	00:01:14.890	NOUN
pos@lam1954m	@lam1954m	00:01:14.890	00:01:15.017	CONJ
pos@lam1954m	@lam1954m	00:01:15.017	00:01:15.562	NOUN
pos@lam1954m	@lam1954m	00:01:15.562	00:01:15.605	PUNCT
pos@lam1954m	@lam1954m	00:01:15.605	00:01:16.084	VERB
pos@lam1954m	@lam1954m	00:01:16.084	00:01:16.164	NOUN
pos@lam1954m	@lam1954m	00:01:16.164	00:01:16.196	PUNCT
pos@lam1954m	@lam1954m	00:01:16.196	00:01:16.230	PUNCT
pos@lam1954m	@lam1954m	00:01:17.000	00:01:17.413	VERB
pos@lam1954m	@lam1954m	00:01:17.413	00:01:17.578	NOUN
pos@lam1954m	@lam1954m	00:01:17.578	00:01:17.801	ADV
pos@lam1954m	@lam1954m	00:01:17.801	00:01:17.840	PUNCT
pos@lam1954m	@lam1954m	00:01:17.840	00:01:17.870	PUNCT
